id,institution_id,institution_name,institution_type,simplified_institution_category,target_firm_label,country_code,publication_count,degree_centrality,weighted_degree,betweenness_centrality,eigenvector_centrality,community
I114027177,I114027177,University of North Carolina at Chapel Hill,education,education,Other,US,6,0.004998077662437524,20.0,0.0006089479532386109,0.007724359510910107,0
I114090438,I114090438,Goethe University Frankfurt,education,education,Other,DE,11,0.010765090349865437,51.0,0.007365075959427324,0.016383606385445004,67
I114112103,I114112103,Leibniz University Hannover,education,education,Other,DE,2,0.004229142637447136,11.0,0.0,0.00178684532891312,50
I114203471,I114203471,University of Gloucestershire,education,education,Other,GB,1,0.0011534025374855825,3.0,0.0,7.293569463090812e-05,68
I114395901,I114395901,University of Nebraska–Lincoln,education,education,Other,US,1,0.0011534025374855825,3.0,0.0,0.0002997452356742022,37
I114531698,I114531698,Tokyo Institute of Technology,education,education,Other,JP,4,0.0019223375624759708,6.0,0.00121698754916748,0.000914204316123381,23
I114539943,I114539943,Zhejiang Chinese Medical University,education,education,Other,CN,1,0.0007689350249903883,2.0,0.0,7.890476514290302e-05,46
I114772536,I114772536,Software Engineering Institute,facility,research_institute,Other,US,1,0.0,0.0,0.0,1.3210364050949612e-98,41
I114832834,I114832834,Tulane University,education,education,Other,US,4,0.012302960399846213,34.0,0.00043985159367556704,0.0033961148383726022,13
I114972647,I114972647,University of Jordan,education,education,Other,JO,4,0.0015378700499807767,5.0,0.0006086416467039305,4.541204811930211e-05,68
I115228651,I115228651,"Agency for Science, Technology and Research",government,government,Other,SG,4,0.002691272587466359,7.0,0.0006131024556630093,0.0018956242297719895,46
I115283149,I115283149,Brookings Institution,nonprofit,nonprofit,Other,US,2,0.00038446751249519417,1.0,0.0,5.949419061728527e-83,42
I115475287,I115475287,Oklahoma State University,education,education,Other,US,1,0.01845444059976932,48.0,0.0,0.004794021388511442,13
I115592961,I115592961,Jiangsu University,education,education,Other,CN,2,0.013071895424836602,34.0,1.6265933220950523e-05,0.0049141932487879675,23
I115715567,I115715567,"Birla Institute of Technology, Mesra",education,education,Other,IN,1,0.002306805074971165,6.0,0.0,4.065308825265057e-08,18
I116067653,I116067653,University of Rome Tor Vergata,education,education,Other,IT,3,0.002306805074971165,6.0,0.0018247419631502678,0.00017229129150417058,68
I116265982,I116265982,Qinghai University,education,education,Other,CN,1,0.00038446751249519417,1.0,0.0,0.001410934047569862,46
I116660002,I116660002,The Max Stern Yezreel Valley College,education,education,Other,IL,1,0.0011534025374855825,3.0,0.0,0.0003714021039691633,19
I116891498,I116891498,Siddhartha Medical College,education,education,Other,IN,1,0.0,0.0,0.0,1.3210364050949612e-98,43
I116953780,I116953780,Tongji University,education,education,Other,CN,4,0.0057670126874279125,15.0,0.0006152663176884629,0.004509563259525165,46
I11701301,I11701301,Griffith University,education,education,Other,AU,3,0.02191464821222607,58.0,0.00024113604349973588,0.02794101119971779,12
I117222138,I117222138,Abu Dhabi University,education,education,Other,AE,1,0.0011534025374855825,3.0,0.0,5.1942871160250665e-08,44
I117331123,I117331123,Weifang Medical University,education,education,Other,CN,1,0.0015378700499807767,4.0,0.0,2.9332900666089443e-62,45
I1174212,I1174212,University of Southern California,education,education,Other,US,31,0.03575547866205306,109.0,0.017250199395927354,0.05452404282321414,0
I11750234,I11750234,University of Science and Culture,education,education,Other,IR,1,0.0007689350249903883,2.0,0.0,8.535324391968169e-74,28
I117532281,I117532281,Guangzhou University of Chinese Medicine,education,education,Other,CN,1,0.0015378700499807767,4.0,0.0,0.0007374613727735796,18
I117965899,I117965899,University of Hawaiʻi at Mānoa,education,education,Other,US,1,0.0011534025374855825,3.0,0.0,2.2058256264656625e-05,29
I118020396,I118020396,Swarthmore College,education,education,Other,US,1,0.00038446751249519417,1.0,0.0,5.949419061728527e-83,47
I118118575,I118118575,New Jersey Institute of Technology,education,education,Other,US,1,0.0015378700499807767,4.0,0.0,0.0010839545796286728,46
I118347636,I118347636,Australian National University,education,education,Other,AU,11,0.029603998462129952,82.0,0.0058864992674748035,0.030885656748751197,12
I118353179,I118353179,DePaul University,education,education,Other,US,1,0.0007689350249903883,2.0,0.0,4.046359264077935e-05,67
I118501908,I118501908,National Research University Higher School of Economics,education,education,Other,RU,2,0.0019223375624759708,5.0,1.7744654422855116e-06,9.4215316815158e-66,48
I118564535,I118564535,University of Bern,education,education,Other,CH,7,0.014994232987312572,40.0,0.0008879770108143805,0.018396523134611063,67
I118692353,I118692353,University of Science and Technology,education,education,Other,YE,1,0.0007689350249903883,2.0,0.0,0.00037388837905185664,46
I11880225,I11880225,National Institute of Technology Karnataka,education,education,Other,IN,3,0.0011534025374855825,3.0,5.914884807618372e-07,1.7809799420536653e-72,49
I11883440,I11883440,James Madison University,education,education,Other,US,1,0.0007689350249903883,2.0,0.0,1.5168371849598765e-05,12
I11886867,I11886867,GNS Science,facility,research_institute,Other,NZ,1,0.00461361014994233,12.0,0.0,0.000652802322546679,50
I118987531,I118987531,Anhui Jianzhu University,education,education,Other,CN,1,0.0007689350249903883,2.0,0.0,0.0017444892536300975,46
I119004910,I119004910,Silesian University of Technology,education,education,Other,PL,2,0.0011534025374855825,3.0,2.4559446704775444e-05,0.0003262269105708829,50
I119273862,I119273862,Central South University of Forestry and Technology,education,education,Other,CN,1,0.0015378700499807767,4.0,0.0,0.00015144256452040387,46
I11932220,I11932220,Institució Catalana de Recerca i Estudis Avançats,nonprofit,nonprofit,Other,ES,2,0.0011534025374855825,4.0,0.0,0.00015855260323645353,0
I119575151,I119575151,Korea National University of Transportation,education,education,Other,KR,1,0.00038446751249519417,1.0,0.0,0.00032528505899636007,29
I119744171,I119744171,Higher Colleges of Technology,education,education,Other,AE,1,0.00038446751249519417,1.0,0.0,5.949419061728527e-83,51
I11983389,I11983389,Manchester Metropolitan University,education,education,Other,GB,2,0.009611687812379855,25.0,0.0006086416467039305,0.00106449712580306,13
I119856527,I119856527,Cadi Ayyad University,education,education,Other,MA,1,0.00038446751249519417,1.0,0.0,5.949419061728527e-83,52
I120125038,I120125038,Bond University,education,education,Other,AU,1,0.0007689350249903883,2.0,0.0,0.0005793793286967808,50
I12079687,I12079687,Edith Cowan University,education,education,Other,AU,5,0.00461361014994233,24.0,0.0003872656879551144,0.01007894209791342,5
I12093191,I12093191,University of Stirling,education,education,Other,GB,3,0.0007689350249903883,4.0,0.0,0.00010859722755286786,50
I12097938,I12097938,West Virginia University,education,education,Other,US,1,0.0007689350249903883,2.0,0.0,0.00013023619199152827,0
I121058860,I121058860,Dickinson College,education,education,Other,US,1,0.00038446751249519417,1.0,0.0,5.122595750224739e-05,105
I121243025,I121243025,"International Islamic University, Islamabad",education,education,Other,PK,1,0.002691272587466359,7.0,0.0,8.710314829165446e-07,30
I121748325,I121748325,Universidad Complutense de Madrid,education,education,Other,ES,1,0.0019223375624759708,5.0,0.0,5.250415976586926e-05,0
I121797337,I121797337,Leiden University,education,education,Other,NL,4,0.002306805074971165,7.0,0.0002200287857727305,0.0014067149570461763,46
I121799043,I121799043,Electric Power University,education,education,Other,VN,1,0.0007689350249903883,2.0,0.0,8.535324391968169e-74,53
I121820613,I121820613,Louisiana State University,education,education,Other,US,2,0.002691272587466359,7.0,0.001824150474669506,0.00028622683993675545,46
I121847817,I121847817,"The Graduate Center, CUNY",education,education,Other,US,2,0.016916570549788543,45.0,0.000586936665368038,0.01802524992491821,12
I121883995,I121883995,Johannes Kepler University of Linz,education,education,Other,AT,2,0.006920415224913495,18.0,0.0021210222986462884,0.010387849142189173,46
I121934306,I121934306,Tufts University,education,education,Other,US,1,0.00038446751249519417,1.0,0.0,0.0021796604913223317,37
I121980950,I121980950,Utah State University,education,education,Other,US,2,0.00038446751249519417,1.0,0.0,2.676586942620086e-06,67
I122140584,I122140584,Universidade Federal do Rio de Janeiro,education,education,Other,BR,1,0.0019223375624759708,5.0,0.0,0.00015260267798792524,19
I122266389,I122266389,University of Nebraska at Omaha,education,education,Other,US,1,0.0019223375624759708,5.0,0.0,0.00015260267798792524,19
I122346577,I122346577,University of Modena and Reggio Emilia,education,education,Other,IT,2,0.009996155324875048,26.0,0.00047242619263343987,0.0037384147750773107,0
I122411786,I122411786,California Institute of Technology,education,education,Other,US,9,0.023452518262206845,69.0,0.0012291748471102554,0.05387282065038011,67
I122571602,I122571602,Stevenson University,education,education,Other,US,1,0.0015378700499807767,4.0,0.0,0.00490796060982953,67
I122964287,I122964287,National Institute of Technology Tiruchirappalli,education,education,Other,IN,1,0.01845444059976932,48.0,0.0,0.004794021388511442,13
I122991210,I122991210,"Istituto di Scienza e Tecnologie dell'Informazione ""Alessandro Faedo""",facility,research_institute,Other,IT,1,0.0011534025374855825,3.0,0.0,0.0003134107794104385,68
I123044942,I123044942,Universitat Autònoma de Barcelona,education,education,Other,ES,2,0.0011534025374855825,4.0,0.0,0.00015855260323645353,0
I12315562,I12315562,Texas Tech University,education,education,Other,US,2,0.0011534025374855825,3.0,0.0012166918049270991,1.7359462934587696e-06,18
I123387679,I123387679,Uppsala University,education,education,Other,SE,3,0.0,0.0,0.0,1.3210364050949612e-98,54
I123431417,I123431417,Scripps Research Institute,nonprofit,nonprofit,Other,US,2,0.0034602076124567475,9.0,0.0012166918049270991,0.00812947847337877,7
I123534392,I123534392,University of North Texas,education,education,Other,US,9,0.006920415224913495,25.0,0.005690715015686182,0.001354060060290996,29
I123565023,I123565023,Vietnam National University Ho Chi Minh City,education,education,Other,VN,2,0.00038446751249519417,1.0,0.0,5.949419061728527e-83,55
I12356871,I12356871,Télécom Paris,education,education,Other,FR,1,0.0011534025374855825,3.0,0.0,0.0002725520118437042,68
I123758333,I123758333,İstanbul Sabahattin Zaim Üniversitesi,education,education,Other,TR,1,0.0,0.0,0.0,1.3210364050949612e-98,56
I12379730,I12379730,Poznań University of Economics and Business,education,education,Other,PL,3,0.0,0.0,0.0,1.3210364050949612e-98,57
I123900574,I123900574,Pohang University of Science and Technology,education,education,Other,KR,1,0.0011534025374855825,3.0,0.0,0.001616897752498414,67
I123946342,I123946342,Binghamton University,education,education,Other,US,3,0.0019223375624759708,5.0,0.0006086416467039305,0.0008223704343875624,37
I124055696,I124055696,University of Copenhagen,education,education,Other,DK,9,0.009996155324875048,27.0,0.0027921612519548927,0.012216193826002466,50
I124227911,I124227911,Ben-Gurion University of the Negev,education,education,Other,IL,1,0.0,0.0,0.0,1.3210364050949612e-98,58
I124357947,I124357947,University of London,education,education,Other,GB,2,0.016916570549788543,44.0,0.00020974181527814734,0.013484050467017254,19
I124601658,I124601658,University of Parma,education,education,Other,IT,1,0.0007689350249903883,2.0,0.0,8.535324391968169e-74,59
I125133608,I125133608,Royal Bank of Canada,other,unknown,Other,CA,1,0.0007689350249903883,2.0,0.0,0.0005965549756382525,46
I12524447,I12524447,Seton Hall University,education,education,Other,US,1,0.0011534025374855825,3.0,0.0,0.00019087168608379436,67
I125680101,I125680101,Turing Institute,facility,research_institute,Other,GB,2,0.004229142637447136,11.0,2.801632559418027e-05,0.0008582540208862292,105
I125749732,I125749732,Western University,education,education,Other,CA,1,0.00922722029988466,24.0,0.0,0.0029197192630837773,13
I125839683,I125839683,Beijing Institute of Technology,education,education,Other,CN,3,0.002691272587466359,7.0,0.0,0.0037215077480098426,46
I125904092,I125904092,Shenyang Aerospace University,education,education,Other,CN,1,0.0,0.0,0.0,1.3210364050949612e-98,61
I126131087,I126131087,University of Sindh,education,education,Other,PK,1,0.00038446751249519417,1.0,0.0,4.839828979553326e-06,13
I12615008,I12615008,Beijing Normal-Hong Kong Baptist University,education,education,Other,CN,2,0.0038446751249519417,10.0,7.393606009522966e-07,0.003386519239931408,46
I126158947,I126158947,Universidade Federal da Bahia,education,education,Other,BR,1,0.012687427912341408,33.0,0.0,0.004904223059901888,23
I126231945,I126231945,Queen's University Belfast,education,education,Other,GB,4,0.020761245674740483,57.0,4.747788966623364e-05,0.012746435369829256,19
I126307644,I126307644,University of Iowa,education,education,Other,US,2,0.00922722029988466,24.0,3.822318268685052e-05,0.013250332955727058,67
I126520041,I126520041,University of Science and Technology of China,education,education,Other,CN,24,0.013071895424836602,47.0,0.003004658206503653,0.021223582781783722,46
I126527374,I126527374,Peoples' Friendship University of Russia,education,education,Other,RU,1,0.0007689350249903883,2.0,0.0,4.1654975368693194e-66,48
I126633494,I126633494,University of Basrah,education,education,Other,IQ,1,0.0011534025374855825,3.0,0.0,2.679380146947152e-67,62
I126744593,I126744593,"University of Maryland, Baltimore",education,education,Other,US,4,0.004229142637447136,12.0,0.000556324127835085,0.001462206241953355,68
I126820664,I126820664,Vassar College,education,education,Other,US,1,0.0007689350249903883,2.0,0.0,0.00017970856486482215,18
I126859394,I126859394,Alberta Health Services,healthcare,healthcare,Other,CA,1,0.0030757400999615533,8.0,0.0,0.0008315625638837517,7
I127328727,I127328727,William Paterson University,education,education,Other,US,1,0.0011534025374855825,3.0,0.0,0.00019087168608379436,67
I127410070,I127410070,Bethany College - West Virginia,education,education,Other,US,1,0.0,0.0,0.0,1.3210364050949612e-98,63
I127439422,I127439422,Indian Institute of Science Education and Research Kolkata,education,education,Other,IN,1,0.002306805074971165,6.0,0.0,4.065308825265057e-08,18
I127591826,I127591826,University of Dayton,education,education,Other,US,1,0.0007689350249903883,2.0,0.0,8.535324391968169e-74,64
I1280581677,I1280581677,Defense Advanced Research Projects Agency,government,government,Other,US,1,0.004998077662437524,13.0,0.0,0.009649447306186961,67
I1282105669,I1282105669,Argonne National Laboratory,facility,research_institute,Other,US,4,0.013456362937331795,53.0,0.0012777921595683972,0.043840194551437305,37
I1282311441,I1282311441,Lawrence Livermore National Laboratory,facility,research_institute,Other,US,5,0.0030757400999615533,8.0,2.895148339208319e-05,0.0035993474178645226,37
I1282927834,I1282927834,Cedars-Sinai Medical Center,healthcare,healthcare,Other,US,5,0.0038446751249519417,13.0,0.00027486331004208714,0.0012197115260582656,13
I12832649,I12832649,Gachon University,education,education,Other,KR,3,0.0038446751249519417,10.0,0.009499313450870548,0.0038220795141516205,30
I1283280774,I1283280774,Brigham and Women's Hospital,healthcare,healthcare,Other,US,8,0.013456362937331795,48.0,0.0005671388716371417,0.04109140135528753,67
I12834331,I12834331,University of Wyoming,education,education,Other,US,1,0.0,0.0,0.0,1.3210364050949612e-98,65
I1283595831,I1283595831,Synlab Czech (Czechia),company,company,Other,CZ,1,0.00038446751249519417,1.0,0.0,0.0021796604913223317,37
I1284598098,I1284598098,King Abdulaziz City for Science and Technology,facility,research_institute,Other,SA,3,0.002691272587466359,12.0,0.0,0.009062495835088762,37
I1285764155,I1285764155,"Merck & Co., Inc., Rahway, NJ, USA (United States)",company,company,Other,US,1,0.0019223375624759708,5.0,0.0,0.00046712414053313366,18
I1285944625,I1285944625,Marketing Science Institute,nonprofit,nonprofit,Other,US,1,0.0007689350249903883,2.0,0.0,0.00047478707245807454,68
I1285985921,I1285985921,International Labour Organization,government,government,Other,CH,1,0.00038446751249519417,1.0,0.0,5.949419061728527e-83,66
I1286329397,I1286329397,United States Geological Survey,government,government,Other,US,2,0.0011534025374855825,4.0,0.0,0.0002605755479693518,0
I12870472,I12870472,Birmingham City University,education,education,Other,GB,2,0.02191464821222607,57.0,0.0003290318123074754,0.007717227886756114,23
I1287163989,I1287163989,Massachusetts Eye and Ear Infirmary,healthcare,healthcare,Other,US,1,0.0007689350249903883,2.0,0.0,0.002610636965108911,46
I1288882113,I1288882113,Boston Children's Hospital,healthcare,healthcare,Other,US,1,0.0011534025374855825,3.0,0.0,0.0003714021039691633,19
I1289019353,I1289019353,Lahey Hospital and Medical Center,healthcare,healthcare,Other,US,1,0.008842752787389465,23.0,0.0,0.0035307567999648573,0
I1289142772,I1289142772,International Development Research Centre,government,government,Other,CA,1,0.004229142637447136,11.0,0.0,0.003667526343927733,19
I1289243028,I1289243028,Oak Ridge National Laboratory,facility,research_institute,Other,US,3,0.0011534025374855825,3.0,0.0,0.0001273235169108405,18
I1289437631,I1289437631,Fox Chase Cancer Center,healthcare,healthcare,Other,US,1,0.0011534025374855825,3.0,0.0,0.0017935730171296709,67
I1289530486,I1289530486,BC Cancer Agency,healthcare,healthcare,Other,CA,1,0.0011534025374855825,3.0,0.0,0.0025586176639737592,29
I1289784979,I1289784979,University College Hospital,healthcare,healthcare,Other,GB,1,0.012687427912341408,33.0,0.0,0.010002972461175237,19
I1289910757,I1289910757,NEOMA Business School,education,education,Other,FR,2,0.009611687812379855,26.0,1.3042321000798511e-05,0.0030479158770732344,13
I1290206253,I1290206253,Microsoft (United States),company,company,Microsoft,US,32,0.020761245674740483,71.0,0.014487735474205133,0.04967141085093301,68
I12912129,I12912129,Northeastern University,education,education,Other,US,9,0.00922722029988466,24.0,0.0031532489057553357,0.012638875762667404,18
I1291425158,I1291425158,Google (United States),company,company,Google / Google DeepMind / DeepMind,US,49,0.02883506343713956,103.0,0.03240378478256667,0.07818846076136501,67
I1291431925,I1291431925,Mozilla Foundation,nonprofit,nonprofit,Other,US,1,0.004229142637447136,11.0,0.0,0.003667526343927733,19
I129162050,I129162050,TBS Education,education,education,Other,FR,4,0.03460207612456748,98.0,0.0021817107420590517,0.008591931688982667,13
I1291836623,I1291836623,Mount Sinai Hospital,healthcare,healthcare,Other,CA,1,0.00038446751249519417,1.0,0.0,5.949419061728527e-83,69
I1292020679,I1292020679,Institute on Governance,nonprofit,nonprofit,Other,CA,2,0.006920415224913495,22.0,0.0,0.01234538166212254,67
I1292875679,I1292875679,Commonwealth Scientific and Industrial Research Organisation,government,government,Other,AU,7,0.008458285274894272,27.0,0.001789852592260787,0.003595277546001719,105
I1292974536,I1292974536,Ford Motor Company (United States),company,company,Other,US,1,0.00038446751249519417,1.0,0.0,1.1530638651010794e-05,37
I1293718874,I1293718874,Tri-Service General Hospital,healthcare,healthcare,Other,TW,1,0.0030757400999615533,8.0,0.0,0.00012122058635643519,70
I1294182474,I1294182474,Cihan University-Erbil,education,education,Other,IQ,1,0.0,0.0,0.0,1.3210364050949612e-98,71
I1294606314,I1294606314,Beijing Tongren Hospital,healthcare,healthcare,Other,CN,2,0.012302960399846213,34.0,4.653042715326453e-06,0.020137649484384706,46
